id,name,image,uploadUser,cloth_id,model_id
43,00008_00330_00.jpg,datasets/results/00008_00330_00.jpg,sample,142,102
44,00008_00339_00.jpg,datasets/results/00008_00339_00.jpg,sample,143,102
45,00008_00345_00.jpg,datasets/results/00008_00345_00.jpg,sample,144,102
46,00008_00348_00.jpg,datasets/results/00008_00348_00.jpg,sample,145,102
47,00008_00349_00.jpg,datasets/results/00008_00349_00.jpg,sample,146,102
48,00008_00373_00.jpg,datasets/results/00008_00373_00.jpg,sample,147,102
49,00013_00006_00.jpg,datasets/results/00013_00006_00.jpg,sample,148,102
50,00013_00008_00.jpg,datasets/results/00013_00008_00.jpg,sample,101,103
51,00013_00013_00.jpg,datasets/results/00013_00013_00.jpg,sample,102,103
52,00013_00017_00.jpg,datasets/results/00013_00017_00.jpg,sample,103,103
53,00013_00034_00.jpg,datasets/results/00013_00034_00.jpg,sample,104,103
54,00013_00035_00.jpg,datasets/results/00013_00035_00.jpg,sample,105,103
55,00013_00055_00.jpg,datasets/results/00013_00055_00.jpg,sample,106,103
56,00013_00057_00.jpg,datasets/results/00013_00057_00.jpg,sample,107,103
57,00013_00064_00.jpg,datasets/results/00013_00064_00.jpg,sample,108,103
58,00013_00067_00.jpg,datasets/results/00013_00067_00.jpg,sample,109,103
59,00013_00069_00.jpg,datasets/results/00013_00069_00.jpg,sample,110,103
60,00013_00071_00.jpg,datasets/results/00013_00071_00.jpg,sample,111,103
61,00013_00074_00.jpg,datasets/results/00013_00074_00.jpg,sample,112,103
62,00013_00075_00.jpg,datasets/results/00013_00075_00.jpg,sample,113,103
63,00013_00084_00.jpg,datasets/results/00013_00084_00.jpg,sample,114,103
64,00013_00094_00.jpg,datasets/results/00013_00094_00.jpg,sample,115,103
65,00013_00095_00.jpg,datasets/results/00013_00095_00.jpg,sample,116,103
66,00013_00096_00.jpg,datasets/results/00013_00096_00.jpg,sample,117,103
67,00013_00110_00.jpg,datasets/results/00013_00110_00.jpg,sample,118,103
68,00013_00112_00.jpg,datasets/results/00013_00112_00.jpg,sample,119,103
69,00013_00121_00.jpg,datasets/results/00013_00121_00.jpg,sample,120,103
70,00013_00126_00.jpg,datasets/results/00013_00126_00.jpg,sample,121,103
71,00013_00127_00.jpg,datasets/results/00013_00127_00.jpg,sample,122,103
72,00013_00135_00.jpg,datasets/results/00013_00135_00.jpg,sample,123,103
73,00013_00145_00.jpg,datasets/results/00013_00145_00.jpg,sample,124,103
74,00013_00151_00.jpg,datasets/results/00013_00151_00.jpg,sample,125,103
75,00013_00158_00.jpg,datasets/results/00013_00158_00.jpg,sample,126,103
76,00013_00176_00.jpg,datasets/results/00013_00176_00.jpg,sample,127,103
77,00013_00190_00.jpg,datasets/results/00013_00190_00.jpg,sample,128,103
78,00013_00205_00.jpg,datasets/results/00013_00205_00.jpg,sample,129,103
79,00013_00249_00.jpg,datasets/results/00013_00249_00.jpg,sample,130,103
80,00013_00254_00.jpg,datasets/results/00013_00254_00.jpg,sample,131,103
81,00013_00259_00.jpg,datasets/results/00013_00259_00.jpg,sample,132,103
82,00013_00260_00.jpg,datasets/results/00013_00260_00.jpg,sample,133,103
83,00013_00261_00.jpg,datasets/results/00013_00261_00.jpg,sample,134,103
84,00013_00272_00.jpg,datasets/results/00013_00272_00.jpg,sample,135,103
85,00013_00273_00.jpg,datasets/results/00013_00273_00.jpg,sample,136,103
86,00013_00278_00.jpg,datasets/results/00013_00278_00.jpg,sample,137,103
87,00013_00286_00.jpg,datasets/results/00013_00286_00.jpg,sample,138,103
88,00013_00287_00.jpg,datasets/results/00013_00287_00.jpg,sample,139,103
89,00013_00291_00.jpg,datasets/results/00013_00291_00.jpg,sample,140,103
90,00013_00311_00.jpg,datasets/results/00013_00311_00.jpg,sample,141,103
91,00013_00330_00.jpg,datasets/results/00013_00330_00.jpg,sample,142,103
92,00013_00339_00.jpg,datasets/results/00013_00339_00.jpg,sample,143,103
93,00013_00345_00.jpg,datasets/results/00013_00345_00.jpg,sample,144,103
94,00013_00348_00.jpg,datasets/results/00013_00348_00.jpg,sample,145,103
95,00013_00349_00.jpg,datasets/results/00013_00349_00.jpg,sample,146,103
96,00013_00373_00.jpg,datasets/results/00013_00373_00.jpg,sample,147,103
97,00017_00006_00.jpg,datasets/results/00017_00006_00.jpg,sample,148,103
98,00017_00008_00.jpg,datasets/results/00017_00008_00.jpg,sample,101,104
99,00017_00013_00.jpg,datasets/results/00017_00013_00.jpg,sample,102,104
100,00017_00017_00.jpg,datasets/results/00017_00017_00.jpg,sample,103,104
101,00017_00034_00.jpg,datasets/results/00017_00034_00.jpg,sample,104,104
102,00017_00035_00.jpg,datasets/results/00017_00035_00.jpg,sample,105,104
103,00017_00055_00.jpg,datasets/results/00017_00055_00.jpg,sample,106,104
104,00017_00057_00.jpg,datasets/results/00017_00057_00.jpg,sample,107,104
105,00017_00064_00.jpg,datasets/results/00017_00064_00.jpg,sample,108,104
106,00017_00067_00.jpg,datasets/results/00017_00067_00.jpg,sample,109,104
107,00017_00069_00.jpg,datasets/results/00017_00069_00.jpg,sample,110,104
108,00017_00071_00.jpg,datasets/results/00017_00071_00.jpg,sample,111,104
109,00017_00074_00.jpg,datasets/results/00017_00074_00.jpg,sample,112,104
110,00017_00075_00.jpg,datasets/results/00017_00075_00.jpg,sample,113,104
111,00017_00084_00.jpg,datasets/results/00017_00084_00.jpg,sample,114,104
112,00017_00094_00.jpg,datasets/results/00017_00094_00.jpg,sample,115,104
113,00017_00095_00.jpg,datasets/results/00017_00095_00.jpg,sample,116,104
114,00017_00096_00.jpg,datasets/results/00017_00096_00.jpg,sample,117,104
115,00017_00110_00.jpg,datasets/results/00017_00110_00.jpg,sample,118,104
116,00017_00112_00.jpg,datasets/results/00017_00112_00.jpg,sample,119,104
117,00017_00121_00.jpg,datasets/results/00017_00121_00.jpg,sample,120,104
118,00017_00126_00.jpg,datasets/results/00017_00126_00.jpg,sample,121,104
119,00017_00127_00.jpg,datasets/results/00017_00127_00.jpg,sample,122,104
120,00017_00135_00.jpg,datasets/results/00017_00135_00.jpg,sample,123,104
121,00017_00145_00.jpg,datasets/results/00017_00145_00.jpg,sample,124,104
122,00017_00151_00.jpg,datasets/results/00017_00151_00.jpg,sample,125,104
123,00017_00158_00.jpg,datasets/results/00017_00158_00.jpg,sample,126,104
124,00017_00176_00.jpg,datasets/results/00017_00176_00.jpg,sample,127,104
125,00017_00190_00.jpg,datasets/results/00017_00190_00.jpg,sample,128,104
126,00017_00205_00.jpg,datasets/results/00017_00205_00.jpg,sample,129,104
127,00017_00249_00.jpg,datasets/results/00017_00249_00.jpg,sample,130,104
128,00017_00254_00.jpg,datasets/results/00017_00254_00.jpg,sample,131,104
129,00017_00259_00.jpg,datasets/results/00017_00259_00.jpg,sample,132,104
130,00017_00260_00.jpg,datasets/results/00017_00260_00.jpg,sample,133,104
131,00017_00261_00.jpg,datasets/results/00017_00261_00.jpg,sample,134,104
132,00017_00272_00.jpg,datasets/results/00017_00272_00.jpg,sample,135,104
133,00017_00273_00.jpg,datasets/results/00017_00273_00.jpg,sample,136,104
134,00017_00278_00.jpg,datasets/results/00017_00278_00.jpg,sample,137,104
135,00017_00286_00.jpg,datasets/results/00017_00286_00.jpg,sample,138,104
136,00017_00287_00.jpg,datasets/results/00017_00287_00.jpg,sample,139,104
137,00017_00291_00.jpg,datasets/results/00017_00291_00.jpg,sample,140,104
138,00017_00311_00.jpg,datasets/results/00017_00311_00.jpg,sample,141,104
139,00017_00330_00.jpg,datasets/results/00017_00330_00.jpg,sample,142,104
140,00017_00339_00.jpg,datasets/results/00017_00339_00.jpg,sample,143,104
141,00017_00345_00.jpg,datasets/results/00017_00345_00.jpg,sample,144,104
142,00017_00348_00.jpg,datasets/results/00017_00348_00.jpg,sample,145,104
143,00017_00349_00.jpg,datasets/results/00017_00349_00.jpg,sample,146,104
144,00017_00373_00.jpg,datasets/results/00017_00373_00.jpg,sample,147,104
145,00034_00006_00.jpg,datasets/results/00034_00006_00.jpg,sample,148,104
146,00034_00008_00.jpg,datasets/results/00034_00008_00.jpg,sample,101,105
147,00034_00013_00.jpg,datasets/results/00034_00013_00.jpg,sample,102,105
148,00034_00017_00.jpg,datasets/results/00034_00017_00.jpg,sample,103,105
149,00034_00034_00.jpg,datasets/results/00034_00034_00.jpg,sample,104,105
150,00034_00035_00.jpg,datasets/results/00034_00035_00.jpg,sample,105,105
151,00034_00055_00.jpg,datasets/results/00034_00055_00.jpg,sample,106,105
152,00034_00057_00.jpg,datasets/results/00034_00057_00.jpg,sample,107,105
153,00034_00064_00.jpg,datasets/results/00034_00064_00.jpg,sample,108,105
154,00034_00067_00.jpg,datasets/results/00034_00067_00.jpg,sample,109,105
155,00034_00069_00.jpg,datasets/results/00034_00069_00.jpg,sample,110,105
156,00034_00071_00.jpg,datasets/results/00034_00071_00.jpg,sample,111,105
157,00034_00074_00.jpg,datasets/results/00034_00074_00.jpg,sample,112,105
158,00034_00075_00.jpg,datasets/results/00034_00075_00.jpg,sample,113,105
159,00034_00084_00.jpg,datasets/results/00034_00084_00.jpg,sample,114,105
160,00034_00094_00.jpg,datasets/results/00034_00094_00.jpg,sample,115,105
161,00034_00095_00.jpg,datasets/results/00034_00095_00.jpg,sample,116,105
162,00034_00096_00.jpg,datasets/results/00034_00096_00.jpg,sample,117,105
163,00034_00110_00.jpg,datasets/results/00034_00110_00.jpg,sample,118,105
164,00034_00112_00.jpg,datasets/results/00034_00112_00.jpg,sample,119,105
165,00034_00121_00.jpg,datasets/results/00034_00121_00.jpg,sample,120,105
166,00034_00126_00.jpg,datasets/results/00034_00126_00.jpg,sample,121,105
167,00034_00127_00.jpg,datasets/results/00034_00127_00.jpg,sample,122,105
168,00034_00135_00.jpg,datasets/results/00034_00135_00.jpg,sample,123,105
169,00034_00145_00.jpg,datasets/results/00034_00145_00.jpg,sample,124,105
170,00034_00151_00.jpg,datasets/results/00034_00151_00.jpg,sample,125,105
171,00034_00158_00.jpg,datasets/results/00034_00158_00.jpg,sample,126,105
172,00034_00176_00.jpg,datasets/results/00034_00176_00.jpg,sample,127,105
173,00034_00190_00.jpg,datasets/results/00034_00190_00.jpg,sample,128,105
174,00034_00205_00.jpg,datasets/results/00034_00205_00.jpg,sample,129,105
175,00034_00249_00.jpg,datasets/results/00034_00249_00.jpg,sample,130,105
176,00034_00254_00.jpg,datasets/results/00034_00254_00.jpg,sample,131,105
177,00034_00259_00.jpg,datasets/results/00034_00259_00.jpg,sample,132,105
178,00034_00260_00.jpg,datasets/results/00034_00260_00.jpg,sample,133,105
179,00034_00261_00.jpg,datasets/results/00034_00261_00.jpg,sample,134,105
180,00034_00272_00.jpg,datasets/results/00034_00272_00.jpg,sample,135,105
181,00034_00273_00.jpg,datasets/results/00034_00273_00.jpg,sample,136,105
182,00034_00278_00.jpg,datasets/results/00034_00278_00.jpg,sample,137,105
183,00034_00286_00.jpg,datasets/results/00034_00286_00.jpg,sample,138,105
184,00034_00287_00.jpg,datasets/results/00034_00287_00.jpg,sample,139,105
185,00034_00291_00.jpg,datasets/results/00034_00291_00.jpg,sample,140,105
186,00034_00311_00.jpg,datasets/results/00034_00311_00.jpg,sample,141,105
187,00034_00330_00.jpg,datasets/results/00034_00330_00.jpg,sample,142,105
188,00034_00339_00.jpg,datasets/results/00034_00339_00.jpg,sample,143,105
189,00034_00345_00.jpg,datasets/results/00034_00345_00.jpg,sample,144,105
190,00034_00348_00.jpg,datasets/results/00034_00348_00.jpg,sample,145,105
191,00034_00349_00.jpg,datasets/results/00034_00349_00.jpg,sample,146,105
192,00034_00373_00.jpg,datasets/results/00034_00373_00.jpg,sample,147,105
193,00035_00006_00.jpg,datasets/results/00035_00006_00.jpg,sample,148,105
194,00035_00008_00.jpg,datasets/results/00035_00008_00.jpg,sample,101,106
195,00035_00013_00.jpg,datasets/results/00035_00013_00.jpg,sample,102,106
196,00035_00017_00.jpg,datasets/results/00035_00017_00.jpg,sample,103,106
197,00035_00034_00.jpg,datasets/results/00035_00034_00.jpg,sample,104,106
198,00035_00035_00.jpg,datasets/results/00035_00035_00.jpg,sample,105,106
199,00035_00055_00.jpg,datasets/results/00035_00055_00.jpg,sample,106,106
200,00035_00057_00.jpg,datasets/results/00035_00057_00.jpg,sample,107,106
201,00035_00064_00.jpg,datasets/results/00035_00064_00.jpg,sample,108,106
202,00035_00067_00.jpg,datasets/results/00035_00067_00.jpg,sample,109,106
203,00035_00069_00.jpg,datasets/results/00035_00069_00.jpg,sample,110,106
204,00035_00071_00.jpg,datasets/results/00035_00071_00.jpg,sample,111,106
205,00035_00074_00.jpg,datasets/results/00035_00074_00.jpg,sample,112,106
206,00035_00075_00.jpg,datasets/results/00035_00075_00.jpg,sample,113,106
207,00035_00084_00.jpg,datasets/results/00035_00084_00.jpg,sample,114,106
208,00035_00094_00.jpg,datasets/results/00035_00094_00.jpg,sample,115,106
209,00035_00095_00.jpg,datasets/results/00035_00095_00.jpg,sample,116,106
210,00035_00096_00.jpg,datasets/results/00035_00096_00.jpg,sample,117,106
211,00035_00110_00.jpg,datasets/results/00035_00110_00.jpg,sample,118,106
212,00035_00112_00.jpg,datasets/results/00035_00112_00.jpg,sample,119,106
213,00035_00121_00.jpg,datasets/results/00035_00121_00.jpg,sample,120,106
214,00035_00126_00.jpg,datasets/results/00035_00126_00.jpg,sample,121,106
215,00035_00127_00.jpg,datasets/results/00035_00127_00.jpg,sample,122,106
216,00035_00135_00.jpg,datasets/results/00035_00135_00.jpg,sample,123,106
217,00035_00145_00.jpg,datasets/results/00035_00145_00.jpg,sample,124,106
218,00035_00151_00.jpg,datasets/results/00035_00151_00.jpg,sample,125,106
219,00035_00158_00.jpg,datasets/results/00035_00158_00.jpg,sample,126,106
220,00035_00176_00.jpg,datasets/results/00035_00176_00.jpg,sample,127,106
221,00035_00190_00.jpg,datasets/results/00035_00190_00.jpg,sample,128,106
222,00035_00205_00.jpg,datasets/results/00035_00205_00.jpg,sample,129,106
223,00035_00249_00.jpg,datasets/results/00035_00249_00.jpg,sample,130,106
224,00035_00254_00.jpg,datasets/results/00035_00254_00.jpg,sample,131,106
225,00035_00259_00.jpg,datasets/results/00035_00259_00.jpg,sample,132,106
226,00035_00260_00.jpg,datasets/results/00035_00260_00.jpg,sample,133,106
227,00035_00261_00.jpg,datasets/results/00035_00261_00.jpg,sample,134,106
228,00035_00272_00.jpg,datasets/results/00035_00272_00.jpg,sample,135,106
229,00035_00273_00.jpg,datasets/results/00035_00273_00.jpg,sample,136,106
230,00035_00278_00.jpg,datasets/results/00035_00278_00.jpg,sample,137,106
231,00035_00286_00.jpg,datasets/results/00035_00286_00.jpg,sample,138,106
232,00035_00287_00.jpg,datasets/results/00035_00287_00.jpg,sample,139,106
233,00035_00291_00.jpg,datasets/results/00035_00291_00.jpg,sample,140,106
234,00035_00311_00.jpg,datasets/results/00035_00311_00.jpg,sample,141,106
235,00035_00330_00.jpg,datasets/results/00035_00330_00.jpg,sample,142,106
236,00035_00339_00.jpg,datasets/results/00035_00339_00.jpg,sample,143,106
237,00035_00345_00.jpg,datasets/results/00035_00345_00.jpg,sample,144,106
238,00035_00348_00.jpg,datasets/results/00035_00348_00.jpg,sample,145,106
239,00035_00349_00.jpg,datasets/results/00035_00349_00.jpg,sample,146,106
240,00035_00373_00.jpg,datasets/results/00035_00373_00.jpg,sample,147,106
241,00055_00006_00.jpg,datasets/results/00055_00006_00.jpg,sample,148,106
242,00055_00008_00.jpg,datasets/results/00055_00008_00.jpg,sample,101,107
243,00055_00013_00.jpg,datasets/results/00055_00013_00.jpg,sample,102,107
244,00055_00017_00.jpg,datasets/results/00055_00017_00.jpg,sample,103,107
245,00055_00034_00.jpg,datasets/results/00055_00034_00.jpg,sample,104,107
246,00055_00035_00.jpg,datasets/results/00055_00035_00.jpg,sample,105,107
247,00055_00055_00.jpg,datasets/results/00055_00055_00.jpg,sample,106,107
248,00055_00057_00.jpg,datasets/results/00055_00057_00.jpg,sample,107,107
249,00055_00064_00.jpg,datasets/results/00055_00064_00.jpg,sample,108,107
250,00055_00067_00.jpg,datasets/results/00055_00067_00.jpg,sample,109,107
251,00055_00069_00.jpg,datasets/results/00055_00069_00.jpg,sample,110,107
252,00055_00071_00.jpg,datasets/results/00055_00071_00.jpg,sample,111,107
253,00055_00074_00.jpg,datasets/results/00055_00074_00.jpg,sample,112,107
254,00055_00075_00.jpg,datasets/results/00055_00075_00.jpg,sample,113,107
255,00055_00084_00.jpg,datasets/results/00055_00084_00.jpg,sample,114,107
256,00055_00094_00.jpg,datasets/results/00055_00094_00.jpg,sample,115,107
257,00055_00095_00.jpg,datasets/results/00055_00095_00.jpg,sample,116,107
258,00055_00096_00.jpg,datasets/results/00055_00096_00.jpg,sample,117,107
259,00055_00110_00.jpg,datasets/results/00055_00110_00.jpg,sample,118,107
260,00055_00112_00.jpg,datasets/results/00055_00112_00.jpg,sample,119,107
261,00055_00121_00.jpg,datasets/results/00055_00121_00.jpg,sample,120,107
262,00055_00126_00.jpg,datasets/results/00055_00126_00.jpg,sample,121,107
263,00055_00127_00.jpg,datasets/results/00055_00127_00.jpg,sample,122,107
264,00055_00135_00.jpg,datasets/results/00055_00135_00.jpg,sample,123,107
265,00055_00145_00.jpg,datasets/results/00055_00145_00.jpg,sample,124,107
266,00055_00151_00.jpg,datasets/results/00055_00151_00.jpg,sample,125,107
267,00055_00158_00.jpg,datasets/results/00055_00158_00.jpg,sample,126,107
268,00055_00176_00.jpg,datasets/results/00055_00176_00.jpg,sample,127,107
269,00055_00190_00.jpg,datasets/results/00055_00190_00.jpg,sample,128,107
270,00055_00205_00.jpg,datasets/results/00055_00205_00.jpg,sample,129,107
271,00055_00249_00.jpg,datasets/results/00055_00249_00.jpg,sample,130,107
272,00055_00254_00.jpg,datasets/results/00055_00254_00.jpg,sample,131,107
273,00055_00259_00.jpg,datasets/results/00055_00259_00.jpg,sample,132,107
274,00055_00260_00.jpg,datasets/results/00055_00260_00.jpg,sample,133,107
275,00055_00261_00.jpg,datasets/results/00055_00261_00.jpg,sample,134,107
276,00055_00272_00.jpg,datasets/results/00055_00272_00.jpg,sample,135,107
277,00055_00273_00.jpg,datasets/results/00055_00273_00.jpg,sample,136,107
278,00055_00278_00.jpg,datasets/results/00055_00278_00.jpg,sample,137,107
279,00055_00286_00.jpg,datasets/results/00055_00286_00.jpg,sample,138,107
280,00055_00287_00.jpg,datasets/results/00055_00287_00.jpg,sample,139,107
281,00055_00291_00.jpg,datasets/results/00055_00291_00.jpg,sample,140,107
282,00055_00311_00.jpg,datasets/results/00055_00311_00.jpg,sample,141,107
283,00055_00330_00.jpg,datasets/results/00055_00330_00.jpg,sample,142,107
284,00055_00339_00.jpg,datasets/results/00055_00339_00.jpg,sample,143,107
285,00055_00345_00.jpg,datasets/results/00055_00345_00.jpg,sample,144,107
286,00055_00348_00.jpg,datasets/results/00055_00348_00.jpg,sample,145,107
287,00055_00349_00.jpg,datasets/results/00055_00349_00.jpg,sample,146,107
288,00055_00373_00.jpg,datasets/results/00055_00373_00.jpg,sample,147,107
289,00057_00006_00.jpg,datasets/results/00057_00006_00.jpg,sample,148,107
290,00057_00008_00.jpg,datasets/results/00057_00008_00.jpg,sample,101,108
291,00057_00013_00.jpg,datasets/results/00057_00013_00.jpg,sample,102,108
292,00057_00017_00.jpg,datasets/results/00057_00017_00.jpg,sample,103,108
293,00057_00034_00.jpg,datasets/results/00057_00034_00.jpg,sample,104,108
294,00057_00035_00.jpg,datasets/results/00057_00035_00.jpg,sample,105,108
295,00057_00055_00.jpg,datasets/results/00057_00055_00.jpg,sample,106,108
296,00057_00057_00.jpg,datasets/results/00057_00057_00.jpg,sample,107,108
297,00057_00064_00.jpg,datasets/results/00057_00064_00.jpg,sample,108,108
298,00057_00067_00.jpg,datasets/results/00057_00067_00.jpg,sample,109,108
299,00057_00069_00.jpg,datasets/results/00057_00069_00.jpg,sample,110,108
300,00057_00071_00.jpg,datasets/results/00057_00071_00.jpg,sample,111,108
301,00057_00074_00.jpg,datasets/results/00057_00074_00.jpg,sample,112,108
302,00057_00075_00.jpg,datasets/results/00057_00075_00.jpg,sample,113,108
303,00057_00084_00.jpg,datasets/results/00057_00084_00.jpg,sample,114,108
304,00057_00094_00.jpg,datasets/results/00057_00094_00.jpg,sample,115,108
305,00057_00095_00.jpg,datasets/results/00057_00095_00.jpg,sample,116,108
306,00057_00096_00.jpg,datasets/results/00057_00096_00.jpg,sample,117,108
307,00057_00110_00.jpg,datasets/results/00057_00110_00.jpg,sample,118,108
308,00057_00112_00.jpg,datasets/results/00057_00112_00.jpg,sample,119,108
309,00057_00121_00.jpg,datasets/results/00057_00121_00.jpg,sample,120,108
310,00057_00126_00.jpg,datasets/results/00057_00126_00.jpg,sample,121,108
311,00057_00127_00.jpg,datasets/results/00057_00127_00.jpg,sample,122,108
312,00057_00135_00.jpg,datasets/results/00057_00135_00.jpg,sample,123,108
313,00057_00145_00.jpg,datasets/results/00057_00145_00.jpg,sample,124,108
314,00057_00151_00.jpg,datasets/results/00057_00151_00.jpg,sample,125,108
315,00057_00158_00.jpg,datasets/results/00057_00158_00.jpg,sample,126,108
316,00057_00176_00.jpg,datasets/results/00057_00176_00.jpg,sample,127,108
317,00057_00190_00.jpg,datasets/results/00057_00190_00.jpg,sample,128,108
318,00057_00205_00.jpg,datasets/results/00057_00205_00.jpg,sample,129,108
319,00057_00249_00.jpg,datasets/results/00057_00249_00.jpg,sample,130,108
320,00057_00254_00.jpg,datasets/results/00057_00254_00.jpg,sample,131,108
321,00057_00259_00.jpg,datasets/results/00057_00259_00.jpg,sample,132,108
322,00057_00260_00.jpg,datasets/results/00057_00260_00.jpg,sample,133,108
323,00057_00261_00.jpg,datasets/results/00057_00261_00.jpg,sample,134,108
324,00057_00272_00.jpg,datasets/results/00057_00272_00.jpg,sample,135,108
325,00057_00273_00.jpg,datasets/results/00057_00273_00.jpg,sample,136,108
326,00057_00278_00.jpg,datasets/results/00057_00278_00.jpg,sample,137,108
327,00057_00286_00.jpg,datasets/results/00057_00286_00.jpg,sample,138,108
328,00057_00287_00.jpg,datasets/results/00057_00287_00.jpg,sample,139,108
329,00057_00291_00.jpg,datasets/results/00057_00291_00.jpg,sample,140,108
330,00057_00311_00.jpg,datasets/results/00057_00311_00.jpg,sample,141,108
331,00057_00330_00.jpg,datasets/results/00057_00330_00.jpg,sample,142,108
332,00057_00339_00.jpg,datasets/results/00057_00339_00.jpg,sample,143,108
333,00057_00345_00.jpg,datasets/results/00057_00345_00.jpg,sample,144,108
334,00057_00348_00.jpg,datasets/results/00057_00348_00.jpg,sample,145,108
335,00057_00349_00.jpg,datasets/results/00057_00349_00.jpg,sample,146,108
336,00057_00373_00.jpg,datasets/results/00057_00373_00.jpg,sample,147,108
337,00064_00006_00.jpg,datasets/results/00064_00006_00.jpg,sample,148,108
338,00064_00008_00.jpg,datasets/results/00064_00008_00.jpg,sample,101,109
339,00064_00013_00.jpg,datasets/results/00064_00013_00.jpg,sample,102,109
340,00064_00017_00.jpg,datasets/results/00064_00017_00.jpg,sample,103,109
341,00064_00034_00.jpg,datasets/results/00064_00034_00.jpg,sample,104,109
342,00064_00035_00.jpg,datasets/results/00064_00035_00.jpg,sample,105,109
343,00064_00055_00.jpg,datasets/results/00064_00055_00.jpg,sample,106,109
344,00064_00057_00.jpg,datasets/results/00064_00057_00.jpg,sample,107,109
345,00064_00064_00.jpg,datasets/results/00064_00064_00.jpg,sample,108,109
346,00064_00067_00.jpg,datasets/results/00064_00067_00.jpg,sample,109,109
347,00064_00069_00.jpg,datasets/results/00064_00069_00.jpg,sample,110,109
348,00064_00071_00.jpg,datasets/results/00064_00071_00.jpg,sample,111,109
349,00064_00074_00.jpg,datasets/results/00064_00074_00.jpg,sample,112,109
350,00064_00075_00.jpg,datasets/results/00064_00075_00.jpg,sample,113,109
351,00064_00084_00.jpg,datasets/results/00064_00084_00.jpg,sample,114,109
352,00064_00094_00.jpg,datasets/results/00064_00094_00.jpg,sample,115,109
353,00064_00095_00.jpg,datasets/results/00064_00095_00.jpg,sample,116,109
354,00064_00096_00.jpg,datasets/results/00064_00096_00.jpg,sample,117,109
355,00064_00110_00.jpg,datasets/results/00064_00110_00.jpg,sample,118,109
356,00064_00112_00.jpg,datasets/results/00064_00112_00.jpg,sample,119,109
357,00064_00121_00.jpg,datasets/results/00064_00121_00.jpg,sample,120,109
